sentiment,content
1.0,headed see friends new baby gave trip lake cause dance class good mama
1.0,great mothers day
1.0,oh man great nap still alittle tired pizza dinner
0.0,parents sold car
0.0,velf missed last night hon
0.0,asylm yay registered lost friends
1.0,wanna michi moma love mom
1.0,elengrey yay lucky whatd
0.0,xzenax bad times everyone whywhywhy write essays fair
1.0,moco love lamp sydney australia
1.0,mansurrahal thing living always undeveloped pictures future
1.0,coliecent later feel good guilty
0.0,oowwwwhy wisdom teeth hurt much
0.0,work today httpplurkcompxrt
1.0,troublebrother stay play
0.0,think unfair miss sun places work closed writing essays allowed sunny
0.0,dont like funerals
1.0,fun day boo short fun
1.0,checked green day demand amp saw new live videos u right blow mind love u sgb even time mom
0.0,beginning think sun blcok haox
1.0,glad home family quite glad get see iflyhighsky week lots things happy
0.0,home ice cream tweetup first tweetup pics camera battery died last night forgot charge
1.0,im coming new plan bestie oh one gonna great
1.0,woke delightful nap cant desribe much success involved nap sat nightneed rhubarb
1.0,emmarileysutton sounds like fun lol least still hair right weekend
1.0,sambennington hey sam happy mothers day
0.0,female robin flew window watched die bushes think going cry
1.0,new phrase never doubt mo williams six game win streak
0.0,theroser miss mucho
1.0,andyclemmensen seen game website awesomness go msn
0.0,hyped e wish could go
1.0,khsa new years festival love traditional dances outfits
1.0,good morning httpbitlytjvhv
0.0,joshuardean mii shit listpermanent mii dude
1.0,happy hug mom day love mom
1.0,selenagomez bananabrain got hit car got screwed oepn wounds broken finger broken toe toe nail fed
0.0,really sick
1.0,jbcp separate desks computers sides room short dividersbut thinking need extend ceiling
0.0,ria got g phone im jealous
1.0,im sending mother httpbitlyaarf
0.0,dont get car back til monday boooo
1.0,job camp downfall midnight showing harry potter
0.0,skykemea yea us max jenrolton poor trivun
0.0,suziebee yes dear im opff bblr
1.0,evansdave thanks man appreciate rock sir
0.0,eoghancasey oh wish could lay sun gardenlol
0.0,worst week things really happen threes
0.0,frogworth hey great gig well exchange tracks via ze emayal im lost loops right still writing xx
0.0,httptwitpiccomq soi dont pe pocket artoo
1.0,christa mean post concert blues lol well soooo know mean
0.0,prom tonight bad im going
1.0,day going well far meeting though
1.0,slept till shooting new vid today
0.0,stomach cramps sat bed hot water bottle hot milk amp toast feel like wi girl minus stomach cramps
0.0,finished mowing lawn
0.0,exhausted
1.0,god awesome god god ndthth chancesi give glory nd chance love still stunned
0.0,bless little girl bgt
0.0,shanisfearless gaah rain tomorrow
0.0,dirtyliz right
0.0,shares miss niece nephew httptinyurlcommrgqdc httpplurkcompxap
1.0,guten morgen good morning
0.0,tummy ache probably helped eating many tic tacs
0.0,oh darn lost another follower
0.0,madush oh im offended ha
1.0,mallz thanx love
1.0,loved ap tour columbus oh last night im still exhausted goin bed sweet dreams gnight
0.0,onlyjesus hospital week half pretty much virge dying
0.0,life boring without
1.0,dentist chicks hot thats plus
0.0,woke late amp trying get sht done work
0.0,lyricals dont care struggles
1.0,itto dear itto could possibly bad xo
1.0,thank god finally found
1.0,yes today star wars day may th
1.0,world amazing
0.0,jtay finally summer unforunately cant come see youitll see yall tell emm said hi
1.0,kiieeeee yaaay u cleaning ur room said hi u day amp u didnt write back
0.0,rorzshach oh hugs
0.0,lizzerdrix hate cottage cheese even got fancy stuff last weekend lemon berriesi could eat half
1.0,archie proposes veronica latest archies comic longest known love triangle coming end poor betty
0.0,bwhips good know im alone confusion
1.0,doctordeath well im impressed technical skillz
1.0,later normal morning got attacked swarm mini flys opening veranda last night took hour get rid
1.0,way kuya jordans house os sleepover
1.0,finally finished marketing project took hoursnow hanging relaxing
1.0,edoch thanks yes lot
1.0,iamtam lights concerns lol stay safe
1.0,welcome new catvampees enjoy ride
1.0,ghxststories boys r nothing troublei love trouble
1.0,sumptuous mexican meal
1.0,love martina mcbride love song
1.0,misscruisette glad like
1.0,avrilchan course u dont mind old ppl well
0.0,heading farm dont want wanna stay talk boyfriend stupid mom making go gtlt
1.0,back home great time
1.0,happy mothers day moms
1.0,watching french open tennis sad see venus make early exit morning
0.0,sick math
0.0,im relapse mom dad need jesus fucking christ stay away
1.0,happy mothersday mothersand mine love youuuuuu
1.0,writing mothers day cards mom gran hurray
1.0,mariahcarey hrs beautey school fix haha
0.0,fell stairs dancing sword fell bum hurts
1.0,phoebealicex brother moved
0.0,sad friends everyday long ass time
1.0,random night fun im chillin home happy mothers day
1.0,macmuso thank much im glad like
1.0,creamspyder thanks youve quiet lately
1.0,well making dinner making dinner wet hair
1.0,im bit late new twitterific interface iphone cool oh richie lauren engagement
1.0,mobarzharlem walking streets harlem home sweet home
1.0,chuckjr thanks
1.0,kelsiemarie hey beautiful whats
1.0,come save packing please
1.0,therealginuwine thx ur msg awesome luv new single xoxo httptrimkpdw
1.0,garrettmurray wanted keep going end ever
1.0,feel like princess love lingerie parties
0.0,mynameisdon always miss wont able commence foolishness til fall come fall ill visiting yay
1.0,praying rosary family
1.0,car home yay boo im paying mom installments gave today need win lottery
1.0,finished village lovecould watch wonder cant get sleep tonight
1.0,jsie hee love
1.0,charliecurve wait cool sliding door thats oxymoron
0.0,raining cant go jogging house gym
1.0,massive headache going see terminator tonight
1.0,veggie thatd likely bein lived campus hai moved back cov
1.0,ohman amazing day thank mahal
1.0,ever think httptwitpiccomwg
0.0,pinkbunny awww thts good hunim worst day im sick
1.0,millionsbyname jareds wearing green shirt sparkly eyes yee hear asylm highly disorganized hang
1.0,markstanto thx webdu conf thurs
1.0,hurray quotsummertimequot starts today meaning work pm instead august yay
1.0,gio twitter reunion would awesome meet lol iwonder howd iget pull
0.0,going eat aunt soooon getting ready changing hope today goood day idk miissss himm
1.0,ikklepickle haha fail remember sohcahtoa xd
1.0,waiting amy reecerentboy go see hannah montanna movie
0.0,honestly home alone
0.0,still trying get figured
0.0,susanferman thats weak facebook fail
0.0,working working working wwwredirlandaes many hours spent worth lets make red irlanda big
0.0,annieareyouohk annoying makes us girls follow sports knowledgable look dumb
1.0,starting video editing first spanking movie mina added next update
1.0,happy mamas day ladies good day
1.0,im currently enjoying work bank holiday frasier jeremy kyle far enjoy extra day tweeters
1.0,vachan checked spbthis mobile application rocks gr potential going forward quotmust havequot windows mobile users
0.0,bkii choice get
0.0,failed shit lol
0.0,rblpnqte sheryonstone quotsheesh sending one ladypn think could use lolquot rb delux httpblipfmzj
1.0,suppz yeah mr moms would say appreciate wives much avg dad new found respect mothers
1.0,mother day shoppingwowbig thanks sister coming sorry getting drunk though
1.0,yay works haha
1.0,stellarmc string dress work track please u coming im ur biggest fan
1.0,doin damn thing cribbout watch star trek yup
1.0,lewisforbes sounds pretty sweet must loving yeah man sounds cool keen
1.0,atbandre nice wedding ring shiny
0.0,practicing smile todayits gunna big
0.0,sunny im bored sad call text
0.0,eveningpicking npop go dinner ta lum tum tum somtummajor avenuedecided go homenot clubing tonite
1.0,brings sooo much joy show great song httpblipfmzoq
1.0,writing lesson plan makes remember much truly love kill mockinbird maybe itll summer read
1.0,mamalou love puerto rico alsobeen island working austin pr weekly love
1.0,gooooood morning
0.0,twitter one talk know celebs im nt nice spoken
0.0,work tom
1.0,laying bed one spot smells like vanilla awesome
0.0,paid bills go mailbox find
1.0,lisr love electro house
0.0,kimp know already two weeks
1.0,wordybirdee youre welcome bashful kicks pretty cute
0.0,jkblacker unfortunately im jamesog someones squatting
0.0,disapointedgood evans sound really bad tune britainsgottalent
1.0,gotta church ten camera meeting finally lol
0.0,yourboogiegirl dude hurts
0.0,im soo boredim deffo missing music channels
1.0,alrady thank thats really sweet
1.0,ddlovato demi think itd amazing covered thats get paramore haha im sure know
1.0,drink marc izzy sleepin woot woot
0.0,epiphanygirl man missed ive waitn day u giv tix away amp whn im rappn wrk u gav tix away im sad
1.0,greatttttt day taking liz home lt
1.0,enjoying view sg flyer
0.0,andyjih yepsadly min meeting
0.0,hi anybody else problems karma site working
0.0,wondering come mcdonalds take long deliver food
1.0,dannywood good morning dan bday plan getting exercise today love ya see nyc
0.0,suddenly remember memories ohhh please
0.0,fooie yea fun divea bit scary sometimes fun u like diving
1.0,madamecomedy ikr mom got birthday years ago tis best
1.0,hurray old friends beer lady friends
0.0,boredneed friends
1.0,time always seems fly im wade weird like lot
0.0,today dan bought bio dome reality bites soundtrack needless say gets mayjah points also tummy happy boo
1.0,gotta go twitterers stupid sister wants go facebook oging montreal morrow wont bye xoxox lt
1.0,blueeyes uploading soon httpmylocmefeb
0.0,mins bej semanggi traffic friday siggghh
0.0,ok greycold day la listening pj harvey jenny lewis cat poweri see pattern
1.0,dejam well gotdamn girl dont know else im sleepy grrr
1.0,shutterbuggeek thank
1.0,princessarchie remember put phone silent lol night loveees
1.0,big boss week small yay free lunch office today big yay
1.0,laptop grew speakers watch charlie sound
1.0,im still celebrating bday even though friday
1.0,caraciao haha started yesterday dad helped much
1.0,wonderful piece cake lunch else could want
1.0,aww icontips kind hi sweetie guys partying without im person came work nite lol
1.0,holly certainly good morning
1.0,saw star trekone word bombtastic go see havent already ps love jon cho haha
1.0,girlfriendmag thank sooooo much snoopy tshirt love bits perfect fit got morning peace
0.0,angrily told extemely abusivementally emotionally amp physically made day nightss
1.0,httptwitpiccomjdkq got new belt sheriff star
1.0,oh mint lounge awesome night
1.0,giving manicure pedicure ahhh ive missed nice pretty nails
0.0,ultramegaman ive never done friday digest today anomaly usually schedule fridays doesnt leave time
0.0,received phone call new patientsi guess means work tomorrow
0.0,missed iron chef
1.0,school today thats greeeeeat
0.0,espncommunityed dont forget nash disappointing suns fan
1.0,tessmorris oh faithyouquotll seei tell youyoooouuuuuquotllll sssssseeeeeeee
0.0,cold wish shelbysays tattoos cuddle
1.0,says happy mothers day moms httpplurkcompstezd
1.0,yay sing loud wed fall boy time low cobra starship friday win
1.0,maybe someday lova ya friends computer sucks listening coldplaylt tomorrow meet bbff
1.0,slept day lol time start un article fun
1.0,us tweeps dont forget call mom today
1.0,made wonderful breakfast get ready workout
0.0,im kinda sad alone time miss brother friends suck mean one even called weeks
0.0,oops forgot barbecue work today didnt need pack lunch
1.0,thrilling time das joyride roadtrip nice driving pai paulo httpplurkcomprrg
0.0,watched wayyyy much beverly hills today proud fact tv fail
0.0,sooooo miss chinese takeout
0.0,sirhova clownin since got flooded htown april got repaired thought
1.0,stephatticus thank
1.0,jamesscholes yes copyright exemption apparently trying ensure rest world doesnt sccr
1.0,dance gavin danceattack attacka skylit drive tonight im exciteddddd
1.0,im feeling like getting motion go work
